course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year,revenue
1115504,How to Make Your Own Children's Interactive eBook!,https://www.udemy.com/make-your-own-childrens-interactive-picture-ebook/,True,95,33,2.0,17.0,Beginner Level,1.5,Graphic Design,2017,3135
1068664,Create a Majestic Bear on Adobe Illustrator,https://www.udemy.com/bear-adobe-illustrator/,True,55,3,0.0,10.0,All Levels,1.0,Graphic Design,2017,165
1136446,Adobe Illustrator CC Beginner,https://www.udemy.com/adobe-illustrator-beginner/,True,30,2,0.0,37.0,Beginner Level,4.0,Graphic Design,2017,60
1125728,Create Beveled Lettering in Adobe Illustrator,https://www.udemy.com/create-beveled-lettering/,True,20,2,0.0,8.0,Intermediate Level,0.583333333,Graphic Design,2017,40
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,True,20,1,0.0,19.0,All Levels,,Graphic Design,2017,20
1095488,Adobe photoshop The  Flying Land compositing,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,True,70,2,0.0,23.0,All Levels,2.5,Graphic Design,2017,140
1125814,Mastering Text Animation in After Effect,https://www.udemy.com/master-text-animation-in-ae/,True,20,1,1.0,9.0,Intermediate Level,1.0,Graphic Design,2017,20
1105636,How to Design A 2D Character in Illustrator,https://www.udemy.com/2d-character-in-illustrator/,True,20,1,1.0,9.0,Beginner Level,1.0,Graphic Design,2017,20
1080584,Adobe Photoshop CC for Photographers Advanced,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,True,30,1,0.0,43.0,Expert Level,2.5,Graphic Design,2017,30
1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,https://www.udemy.com/ecover-mastery-in-30-minutes/,True,20,1,0.0,10.0,Beginner Level,0.633333333,Graphic Design,2017,20
1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,True,20,915,5.0,15.0,All Levels,1.0,Graphic Design,2017,18300
1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,True,35,1356,4.0,11.0,All Levels,1.0,Graphic Design,2017,47460
1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,True,90,655,18.0,150.0,Beginner Level,3.5,Graphic Design,2017,58950
1114164,Affinity Designer - making seamless patterns,https://www.udemy.com/affinity-designer-making-seamless-patterns/,True,20,35,13.0,11.0,All Levels,1.0,Graphic Design,2017,700
1127944,Designing With Halftones: Create a Dot Pattern Portrait!,https://www.udemy.com/halftones/,True,20,228,0.0,7.0,Intermediate Level,1.0,Graphic Design,2017,4560
1114470,Adobe Photoshop CS6 para Iniciantes,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,True,40,5,0.0,63.0,Beginner Level,7.0,Graphic Design,2017,200
1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,True,50,4,0.0,20.0,Intermediate Level,,Graphic Design,2017,200
1141560,Débuter avec KRITA,https://www.udemy.com/debuter-avec-krita/,True,25,3,0.0,14.0,Intermediate Level,2.0,Graphic Design,2017,75
1139792,会声会影深度教学,https://www.udemy.com/nice-ppt/,True,200,3,2.0,12.0,Beginner Level,0.6,Graphic Design,2017,600
1221032,Criando um poster com foto colagem digital,https://www.udemy.com/criando-poster-digital-foto-colagem/,True,25,1,,8.0,Beginner Level,0.683333333,Graphic Design,2017,25
1075366,Adobe InDesign CC 2017 Quick Start,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,True,35,2,0.0,29.0,Beginner Level,2.5,Graphic Design,2017,70
1164488,Interiores Sostenibles 101,https://www.udemy.com/interiores-sostenibles-101/,True,30,1,0.0,5.0,Beginner Level,1.0,Graphic Design,2017,30
1122306,Wordpress: Comment utiliser le thème FABLE,https://www.udemy.com/wordpress-comment-utiliser-le-theme-fable/,True,20,1,0.0,10.0,Beginner Level,0.65,Graphic Design,2017,20
1182330,Learn Logo Designing: 5 Types of Logo Designs in Illustrator,https://www.udemy.com/learn-logo-design-tutorial-in-illustrator-beginners/,True,30,106,2.0,19.0,Beginner Level,3.0,Graphic Design,2017,3180
987865,Make Patterns in Illustrator,https://www.udemy.com/make-patterns-in-illustrator/,True,20,0,0.0,32.0,Beginner Level,3.5,Graphic Design,2017,0
1252410,Beginners Guide to Kindle Ebook Covers Design With Fireworks,https://www.udemy.com/beginners-guide-to-kindle-ebook-covers-design-with-fireworks/,True,20,0,0.0,16.0,All Levels,1.5,Graphic Design,2017,0
1216554,Photoshop isn't like what you imagine A to Z .,https://www.udemy.com/photoshop-a-to-z/,True,35,343,0.0,24.0,All Levels,3.5,Graphic Design,2017,12005
1275872,The Complete Adobe Spark Course,https://www.udemy.com/the-complete-adobe-spark-course/,True,150,0,0.0,29.0,All Levels,2.0,Graphic Design,2017,0
1133764,The Art of Logo Design : Everything You Need to Know,https://www.udemy.com/the-art-of-logo-design/,True,20,0,,18.0,All Levels,1.0,Graphic Design,2017,0
1200856,Hand Lettering para Iniciantes,https://www.udemy.com/hand-lettering-para-iniciantes/,True,40,384,92.0,18.0,All Levels,0.716666667,Graphic Design,2017,15360
1226332,Aprende a utilizar Canva,https://www.udemy.com/aprende-a-utilizar-canva/,True,20,677,45.0,11.0,Beginner Level,0.666666667,Graphic Design,2017,13540
950894,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,https://www.udemy.com/photoshop-do-basico-ao-avancado/,True,100,1110,183.0,77.0,All Levels,10.0,Graphic Design,2017,111000
1245356,Photoshop - Revelando os segredos das Fusões,https://www.udemy.com/curso-de-photoshop-gratuito/,True,20,858,25.0,17.0,Expert Level,3.5,Graphic Design,2017,17160
1092766,Create Mobile App Design from Scratch in Photoshop,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,True,125,1359,7.0,24.0,Beginner Level,2.5,Graphic Design,2017,169875
1234108,How to Draw Majestic Animals: Dogs,https://www.udemy.com/how-to-draw-dogs/,True,35,1524,5.0,11.0,All Levels,1.0,Graphic Design,2017,53340
1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,https://www.udemy.com/30minlogo/,True,50,1270,53.0,14.0,Beginner Level,0.5,Graphic Design,2017,63500
1076222,The most popular techniques in Photoshop,https://www.udemy.com/the-most-popular-techniques-in-photoshop/,True,20,1753,18.0,15.0,Intermediate Level,1.0,Graphic Design,2017,35060
1013676,Adobe Illustrator CC 2017 for beginners,https://www.udemy.com/adobe-illustrator-cc-2017/,True,195,2489,39.0,12.0,Beginner Level,1.5,Graphic Design,2017,485355
1182900,How to Create awesome Cinema-graph With Adobe Photoshop?,https://www.udemy.com/how-to-create-awesome-cinema-graph-with-adobe-photoshop/,True,20,1602,8.0,16.0,Beginner Level,1.0,Graphic Design,2017,32040
1178226,Learn to Create a Mandala with Adobe Illustrator,https://www.udemy.com/learn-to-create-a-mandala-with-adobe-illustrator/,True,50,7,0.0,28.0,All Levels,4.5,Graphic Design,2017,350
1165268,15  Motion Graphic Elements in After Effect (Series 2),https://www.udemy.com/15-motion-graphic-elements-in-after-effect-series-2/,True,30,8,0.0,20.0,Intermediate Level,3.0,Graphic Design,2017,240
1133648,Fantasy map design,https://www.udemy.com/fantasy-map-design/,True,30,7,2.0,18.0,All Levels,2.5,Graphic Design,2017,210
1055424,Stencil - Simple Graphic Design For Entrepreneurs,https://www.udemy.com/stencil-graphic-design/,True,95,11,0.0,10.0,All Levels,1.0,Graphic Design,2017,1045
1153326,Getting the Life of an Instructional Designer,https://www.udemy.com/getting-the-life-of-an-instructional-designer/,True,40,5,0.0,16.0,All Levels,1.5,Graphic Design,2017,200
1104858,Photoshop Tools 101,https://www.udemy.com/photoshoptools101/,True,50,6,0.0,49.0,All Levels,3.0,Graphic Design,2017,300
1036766,How to Color Comic Books... with a Mouse,https://www.udemy.com/how-to-color-comic-books-with-a-mouse/,True,30,7,0.0,8.0,All Levels,2.0,Graphic Design,2017,210
1134692,Learn Inkscape : Design Logos and Game Arts,https://www.udemy.com/design-logos-and-game-arts-inkscape/,True,20,1675,20.0,12.0,Beginner Level,1.0,Graphic Design,2017,33500
1153710,Learn Adobe Photoshop from scratch to professional,https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/,True,20,1276,3.0,19.0,Beginner Level,3.5,Graphic Design,2017,25520
1269190,7 Secrets To Designing In Black and White,https://www.udemy.com/secrets-to-designing-in-black-and-white/,True,100,1000,1.0,12.0,All Levels,1.5,Graphic Design,2017,100000
1164720,调色中级课程,https://www.udemy.com/ixlnjjvn/,True,200,5,3.0,7.0,Beginner Level,1.0,Graphic Design,2017,1000
1147664,Photoshop CC Eğitim Seti (YENİ),https://www.udemy.com/photoshop-cc-egitim-seti-yeni/,True,100,27,5.0,202.0,All Levels,16.0,Graphic Design,2017,2700
1246252,Aula de Photoshop - Aprenda como recortar imagens,https://www.udemy.com/aula-de-photoshop-aprenda-como-recortar-imagens/,True,65,15,1.0,14.0,Beginner Level,2.0,Graphic Design,2017,975
1158854,Affinity Designer for beginners,https://www.udemy.com/affinity-designer-for-beginners-dc/,True,20,30,6.0,23.0,Beginner Level,4.5,Graphic Design,2017,600
1146166,LaTeX A-Z: from beginner to advance in less than 3 hour,https://www.udemy.com/become-a-good-latex-user-to-create-professional-documents/,True,95,623,14.0,30.0,Beginner Level,3.0,Graphic Design,2017,59185
1190334,Course Bundle | Exploring Art : Silhouette & Linear Line Art,https://www.udemy.com/course-bundle-exploring-art-silhouette-linear-line-art/,True,80,827,1.0,15.0,All Levels,1.0,Graphic Design,2017,66160
1100628,Canva: Design and Sell Your Own Professional Canva Designs,https://www.udemy.com/canva-design-and-sell-your-own-professional-graphic-designs/,True,200,793,26.0,52.0,All Levels,3.0,Graphic Design,2017,158600
1164876,3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi,https://www.udemy.com/learn-3ds-max-tutorial-for-beginners-in-urdu-hindi/,True,20,785,2.0,29.0,All Levels,4.5,Graphic Design,2017,15700
1046540,How to draw professional manga artwork by Punix,https://www.udemy.com/punix_drawface/,True,35,83,3.0,17.0,Beginner Level,1.5,Graphic Design,2017,2905
1083784,Crie seu Cartão de Visita no CorelDRAW X8,https://www.udemy.com/crie-seu-cartao-de-visita-no-coreldraw-x8/,True,20,28,3.0,38.0,Beginner Level,4.0,Graphic Design,2017,560
1092632,The Complete Motion Graphic Course,https://www.udemy.com/complete-motion-graphic-course/,True,65,50,6.0,115.0,All Levels,9.5,Graphic Design,2017,3250
1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,https://www.udemy.com/autocad-course-in-urdu-hindi/,False,0,105,2.0,22.0,All Levels,2.0,Graphic Design,2017,0
1240730,Architectural Drawing For Creatives,https://www.udemy.com/architectural-drawing-for-website-and-logo-designers/,True,195,5,0.0,156.0,All Levels,24.0,Graphic Design,2017,975
1236254,Character Design,https://www.udemy.com/character-design/,True,75,5,0.0,24.0,Intermediate Level,2.0,Graphic Design,2017,375
1201118,Icon Design Masterclass: Learn Icon Design Principles,https://www.udemy.com/icon-design-masterclass-learn-icon-design-principles/,True,40,6,0.0,15.0,Beginner Level,2.5,Graphic Design,2017,240
1227748,create stunning Photoshop compositions in minutes,https://www.udemy.com/create-impressive-photoshop-compositions-in-minutes/,True,20,5,0.0,29.0,All Levels,2.0,Graphic Design,2017,100
1258402,Canva Complete Course For Graphics Design | 20 Projects,https://www.udemy.com/canva-course-graphics-design/,True,20,3,3.0,27.0,All Levels,2.5,Graphic Design,2017,60
1089062,Add realistic car paint to your pencil drawing in Photoshop!,https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,True,25,17,3.0,8.0,Beginner Level,1.0,Graphic Design,2017,425
709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,https://www.udemy.com/merch-by-amazon-quick-start-t-shirt-sales-using-canva-design/,True,20,380,,26.0,All Levels,1.0,Graphic Design,2017,7600
1133716,Adobe Illustrator CC Advanced,https://www.udemy.com/adobe-illustrator-advanced/,True,30,11,1.0,,Beginner Level,1.5,Graphic Design,2017,330
1143032,Silhouettes that Sells,https://www.udemy.com/silhouettes-that-sells/,True,25,9,1.0,13.0,Beginner Level,1.0,Graphic Design,2017,225
1257976,Your First 10 Guitar Lessons - Learn how to play guitar,https://www.udemy.com/your-first-10-guitar-lessons-learn-how-to-play-guitar/,False,0,924,4.0,18.0,Beginner Level,1.0,Musical Instruments,2017,0
1253224,Pentatonic Scale Crash Course for Bass Guitar,https://www.udemy.com/pentatonic-scale-crash-course-for-bass-guitar/,False,0,898,6.0,24.0,Intermediate Level,1.0,Musical Instruments,2017,0
1048302,Learn Travis Picking From Scratch,https://www.udemy.com/learn-travis-picking-from-scratch/,True,40,219,30.0,25.0,Intermediate Level,1.5,Musical Instruments,2017,8760
1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,https://www.udemy.com/strumming-from-scratch-rhythm-guitar-lesson-for-beginners/,False,0,530,11.0,13.0,Beginner Level,2.0,Musical Instruments,2017,0
1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,https://www.udemy.com/cajon-step-by-step/,True,35,73,9.0,45.0,All Levels,3.0,Musical Instruments,2017,2555
1108666,Worship Piano: From Beginner to Pro,https://www.udemy.com/worship-piano-from-beginner-to-pro/,True,80,117,11.0,32.0,All Levels,3.0,Musical Instruments,2017,9360
1254852,How to Play Piano - Your First Lesson!,https://www.udemy.com/how-to-play-piano-course/,False,0,662,7.0,13.0,Beginner Level,0.516666667,Musical Instruments,2017,0
953442,Blues School! A Course For Beginners in Blues Piano & Improv,https://www.udemy.com/blues-piano-improvisation-amaze-yourself/,True,120,326,44.0,54.0,All Levels,3.0,Musical Instruments,2017,39120
1186514,Learn to Play Harp: Beginners Course,https://www.udemy.com/learn-to-play-harp-beginners-course/,False,0,408,,10.0,Beginner Level,0.683333333,Musical Instruments,2017,0
1104494,Instant Harmonica - play this classic 8 bar blues tune!,https://www.udemy.com/instant-harmonica-play-trouble-in-mind-basic-8-bar-blues/,True,40,43,4.0,13.0,All Levels,1.0,Musical Instruments,2017,1720
1045886,Learn Acoustic Guitar for Worship,https://www.udemy.com/learn-acoustic-guitar-for-worship/,True,40,86,18.0,26.0,Beginner Level,2.0,Musical Instruments,2017,3440
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,True,40,55,8.0,13.0,Beginner Level,1.0,Musical Instruments,2017,2200
1182624,Play Thousands of Songs On The Guitar | Cheater Chords,https://www.udemy.com/how-to-play-any-song-on-the-guitar-secret-chords/,True,100,97,5.0,12.0,Beginner Level,1.0,Musical Instruments,2017,9700
1158690,Instant Harmonica - Basic 12 Bar Blues course easy and fun!,https://www.udemy.com/instant-harmonica-basic-12-bar-blues-course-easy-and-fun/,True,40,124,8.0,14.0,Beginner Level,1.0,Musical Instruments,2017,4960
1105794,Piano Music Theory (Back To Basics) by JFilt,https://www.udemy.com/piano-music-theory-back-to-basics-by-jfilt/,False,0,4967,308.0,12.0,Beginner Level,0.5,Musical Instruments,2017,0
1051856,Classical Guitar Essentials - The Basics Part 2,https://www.udemy.com/classical-guitar-essentials-the-basics-part-2/,True,95,1030,1.0,44.0,Intermediate Level,4.5,Musical Instruments,2017,97850
1010274,Drumming Accelerator: How To Get The Best Start Possible,https://www.udemy.com/drummingaccelerator/,True,200,1594,4.0,34.0,Beginner Level,1.5,Musical Instruments,2017,318800
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/,True,50,1194,9.0,29.0,Beginner Level,2.0,Musical Instruments,2017,59700
1266892,Getting Started with the Guitar in 5 Days,https://www.udemy.com/guitarin5days/,False,0,270,1.0,24.0,Beginner Level,1.5,Musical Instruments,2017,0
1105904,Learn How To Play 25 Classic Hip Hop Songs,https://www.udemy.com/learn-how-to-play-25-classic-hip-hop-songs/,True,25,153,9.0,27.0,All Levels,2.5,Musical Instruments,2017,3825
1132694,Introduction to Gypsy Jazz Guitar,https://www.udemy.com/gypsy-jazz-guitar-lessons/,True,95,452,10.0,18.0,All Levels,2.5,Musical Instruments,2017,42940
1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,https://www.udemy.com/the-piano-chord-ladder-learn-to-play-thousands-of-songs/,True,100,103,2.0,11.0,All Levels,1.0,Musical Instruments,2017,10300
1191750,Jazz Guitar Tips Tricks and Licks,https://www.udemy.com/jazz-guitar-tips-tricks-and-licks/,False,0,9351,331.0,21.0,Intermediate Level,2.0,Musical Instruments,2017,0
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,True,45,65,18.0,56.0,Beginner Level,10.0,Musical Instruments,2017,2925
1132342,Ultimate Beginner Guitar Masterclass,https://www.udemy.com/beginner-guitar-masterclass/,True,200,8113,79.0,,Beginner Level,11.5,Musical Instruments,2017,1622600
1119092,Learn guitar the Right way! Complete KickStarter course,https://www.udemy.com/learn-guitar-the-right-way/,True,150,2102,33.0,99.0,Beginner Level,9.0,Musical Instruments,2017,315300
1193886,#12 Hand Coordination: Let your Hands dance with Ballad 9,https://www.udemy.com/12-hand-coordination-let-your-hands-dance-with-ballad-9/,True,75,482,1.0,47.0,Intermediate Level,1.5,Musical Instruments,2017,36150
647338,How To Make Money With A Cover Band,https://www.udemy.com/coverband/,True,50,2498,12.0,25.0,All Levels,3.5,Musical Instruments,2017,124900
1194244,How To Play Guitar - For Absolute Beginners,https://www.udemy.com/how-to-play-guitar-for-absolute-beginners/,True,35,478,3.0,18.0,Beginner Level,1.0,Musical Instruments,2017,16730
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,https://www.udemy.com/harmonicajamz/,True,60,568,8.0,65.0,Beginner Level,5.0,Musical Instruments,2017,34080
1159988,Electric Guitar for Beginners - RockStarter Level 1,https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/,True,40,491,5.0,29.0,Beginner Level,2.5,Musical Instruments,2017,19640
1116196,Essential Theory and Technique for Guitar,https://www.udemy.com/essential-theory-and-technique-for-guitar/,False,0,2285,34.0,22.0,Beginner Level,2.0,Musical Instruments,2017,0
1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,True,95,2026,,62.0,Intermediate Level,2.5,Musical Instruments,2017,192470
1240148,Learn all Piano Chords in all Piano Scales with logic,https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/,True,45,969,2.0,17.0,Beginner Level,1.0,Musical Instruments,2017,43605
1111630,Learn to play the piano or keyboard from scratch,https://www.udemy.com/learn-to-play-the-piano-from-scratch/,True,145,1987,11.0,161.0,Beginner Level,14.0,Musical Instruments,2017,288115
1170074,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,https://www.udemy.com/10-hand-coordination-transfer-chord-ballad-9-he-is-lord/,True,75,1593,1.0,41.0,Intermediate Level,1.0,Musical Instruments,2017,119475
993510,Piano Technique Exercises Vol.1,https://www.udemy.com/piano-skills-improve-your-piano-technique/,True,50,1674,4.0,24.0,All Levels,1.0,Musical Instruments,2017,83700
1255114,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,https://www.udemy.com/instant-harmonica-learning-the-basic-12-bar-blues-bassline/,True,40,54,6.0,10.0,All Levels,1.0,Musical Instruments,2017,2160
1120410,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,https://www.udemy.com/learn-piano-technique-5-piano-runs-in-2-beats-in-eb-key/,True,75,940,3.0,32.0,Intermediate Level,0.616666667,Musical Instruments,2017,70500
1048188,Modern Country Guitar: Technique Booster,https://www.udemy.com/modern-country-guitar/,True,30,1152,16.0,42.0,Intermediate Level,2.5,Musical Instruments,2017,34560
1116700,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,https://www.udemy.com/learn-piano-technique-4-piano-run-in-2-beats-in-c-key-song/,True,75,850,3.0,43.0,Intermediate Level,1.0,Musical Instruments,2017,63750
1229488,Learn to play your favorite guitar songs by ear,https://www.udemy.com/play-by-ear/,True,50,4733,11.0,15.0,All Levels,1.5,Musical Instruments,2017,236650
1098994,Fun Ukulele Strumming Course,https://www.udemy.com/fun-ukulele-strumming-course/,True,45,3141,,15.0,Beginner Level,1.0,Musical Instruments,2017,141345
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,True,65,2015,3.0,21.0,Intermediate Level,0.733333333,Musical Instruments,2017,130975
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,True,65,2015,2.0,25.0,Intermediate Level,1.0,Musical Instruments,2017,130975
1217408,Drums for Beginners,https://www.udemy.com/drums-for-beginner/,False,0,1618,4.0,15.0,Beginner Level,3.0,Musical Instruments,2017,0
1146368,The Easy Beginner Drum Course,https://www.udemy.com/the-easy-beginner-drum-course/,True,25,21,4.0,12.0,Beginner Level,0.5,Musical Instruments,2017,525
1149202,Guitar Solo - Theory and Improvisation Lessons,https://www.udemy.com/holistic-guitar-solo-essentials/,True,60,12,4.0,34.0,Intermediate Level,1.5,Musical Instruments,2017,720
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/,True,25,7,1.0,27.0,All Levels,3.5,Musical Instruments,2017,175
1036400,Piano Unbound. Piano learning method a course for beginners,https://www.udemy.com/piano-unbound/,True,195,32,1.0,39.0,All Levels,2.5,Musical Instruments,2017,6240
1124590,Learn How To Play The Trumpet,https://www.udemy.com/learn-how-to-play-the-trumpet/,True,75,2,0.0,24.0,All Levels,1.5,Musical Instruments,2017,150
917176,Violin for Beginners,https://www.udemy.com/violin-for-beginners/,True,50,4,0.0,18.0,Beginner Level,0.733333333,Musical Instruments,2017,200
1216752,Curso de Bateria - Explorando Diferentes Divisões,https://www.udemy.com/diegogil-edd/,True,55,5,2.0,19.0,Intermediate Level,2.0,Musical Instruments,2017,275
1193536,Escalas Pentatónicas para guitarristas,https://www.udemy.com/escalas-pentatonicas-para-guitarristas/,True,25,11,3.0,23.0,All Levels,0.6,Musical Instruments,2017,275
1243162,Aprende a tocar las escalas en el acordeón de botones.,https://www.udemy.com/las-escalas-en-el-acordeon-de-botones/,True,20,2,0.0,21.0,Beginner Level,1.0,Musical Instruments,2017,40
1174974,Curso de Violão Prático,https://www.udemy.com/harmonia-tonal/,True,70,5,0.0,10.0,Beginner Level,,Musical Instruments,2017,350
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,https://www.udemy.com/instant-harmonica-play-cant-help-falling-in-love-now/,True,40,32,3.0,11.0,All Levels,1.0,Musical Instruments,2017,1280
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,https://www.udemy.com/arpeggios-for-guitar-made-easy/,True,65,26,5.0,23.0,All Levels,3.0,Musical Instruments,2017,1690
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,https://www.udemy.com/learn-lion-saroo-soundtrack-on-the-piano-by-ear/,True,20,104,0.0,9.0,All Levels,,Musical Instruments,2017,2080
1113170,Walking Bass Fundamentals,https://www.udemy.com/walking-bass-fundamentals/,True,50,44,3.0,34.0,All Levels,2.0,Musical Instruments,2017,2200
1114722,Complete Beginners Introduction to Guitar,https://www.udemy.com/complete-beginners-introduction-to-guitar/,True,40,10,4.0,35.0,Beginner Level,1.5,Musical Instruments,2017,400
1102436,Learn 10 Scottish Tunes Piano Easy Level,https://www.udemy.com/learn-10-scottish-tunes-piano-easy-level/,True,45,103,,46.0,Beginner Level,3.5,Musical Instruments,2017,4635
1141614,The Fun and Effective Piano Course,https://www.udemy.com/the-serious-piano-course/,True,30,24,2.0,38.0,All Levels,3.5,Musical Instruments,2017,720
961774,ABC DO VIOLÃO E GUITARRA,https://www.udemy.com/abc-do-violao-e-guitarra/,True,85,25,2.0,30.0,Beginner Level,2.5,Musical Instruments,2017,2125
1261210,Suonare la Chitarra,https://www.udemy.com/suonare-la-chitarra/,True,200,1,1.0,22.0,All Levels,1.0,Musical Instruments,2017,200
1144780,Curso de batería online de Patricio Iglesias (Santa Sabina),https://www.udemy.com/cursodebateriaonlinedepatricioiglesias/,True,35,5,1.0,17.0,Intermediate Level,4.0,Musical Instruments,2017,175
1236576,Learn to play and improve 12 bar blues harmonica solos,https://www.udemy.com/learn-to-play-and-improve-12-bar-blues-harmonica-solos/,True,40,4,1.0,27.0,Beginner Level,1.0,Musical Instruments,2017,160
1040596,'Greensleeves' Creative Piano Lessons Course,https://www.udemy.com/greensleeves-creative-piano-lessons-course/,True,20,10,,8.0,All Levels,2.0,Musical Instruments,2017,200
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,https://www.udemy.com/instant-harmonica-play-this-classic-game-of-thrones-theme/,True,40,21,2.0,13.0,Beginner Level,1.0,Musical Instruments,2017,840
1198302,Traditional-Style Electric Blues Guitar For Beginners,https://www.udemy.com/traditional-style-electric-blues-guitar-for-beginners/,True,25,9,2.0,36.0,Beginner Level,3.0,Musical Instruments,2017,225
1207112,30 Day Guitar Jump Start for Success,https://www.udemy.com/30-day-guitar-jump-start-for-success/,True,105,31,4.0,92.0,Beginner Level,4.0,Musical Instruments,2017,3255
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,https://www.udemy.com/guitar-strumming-101-have-more-fun-playing-songs-you-love/,True,50,8,2.0,16.0,Beginner Level,1.0,Musical Instruments,2017,400
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,https://www.udemy.com/poldark-tv-series-soundtracks-for-piano-quicklessons/,True,20,8,1.0,9.0,Beginner Level,1.0,Musical Instruments,2017,160
1031698,You Can Play Jazz Saxophone,https://www.udemy.com/you-can-play-jazz-saxophone/,True,20,37,7.0,6.0,Beginner Level,1.5,Musical Instruments,2017,740
1113008,Building Up To Barre Chords,https://www.udemy.com/building-up-to-barre-chords/,True,20,20,6.0,12.0,All Levels,0.716666667,Musical Instruments,2017,400
1076244,Practical Guitar Theory: Level 1,https://www.udemy.com/practical-guitar-theory-level-1/,True,60,14,3.0,41.0,All Levels,1.5,Musical Instruments,2017,840
1160066,Classical Guitar Technique: 80/20,https://www.udemy.com/classical-guitar-technique-8020/,True,175,54,0.0,18.0,All Levels,2.5,Musical Instruments,2017,9450
1189926,Ukulele lernen für Papas mit Bruder Jakob,https://www.udemy.com/ukulele-lernen-fuer-papas/,True,55,12,1.0,38.0,Beginner Level,1.0,Musical Instruments,2017,660
1143414,Tin Whistle Básico,https://www.udemy.com/tin-whistle-basico/,True,20,11,2.0,53.0,Beginner Level,1.5,Musical Instruments,2017,220
1066002,Leve a sua técnica de pedal duplo para um novo patamar,https://www.udemy.com/leve-a-sua-tecnica-de-pedal-duplo-para-um-novo-patamar/,True,40,42,4.0,196.0,Intermediate Level,5.5,Musical Instruments,2017,1680
1129652,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,https://www.udemy.com/haqzhind/,True,20,5,1.0,7.0,Beginner Level,0.583333333,Musical Instruments,2017,100
1152334,Aprende a tocar el acordeón de botones,https://www.udemy.com/aprende-a-tocar-el-acordeon-de-botones-i/,True,50,20,6.0,24.0,Beginner Level,2.0,Musical Instruments,2017,1000
